id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,weekly_price,monthly_price,cleaning_fee,guests_included,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5524530,t,98122,House,Entire home/apt,8,3,4,4,,,$120.00 ,1,94,10,10,10,9,10,9
9216874,f,98122,Townhouse,Entire home/apt,4,1.5,2,2,,,$60.00 ,4,100,10,10,10,10,10,10
7971395,f,98122,House,Private room,2,1,1,1,$480.00 ,,$18.00 ,2,90,9,9,10,10,9,10
2593263,f,98122,House,Private room,3,2,1,1,$500.00 ,,,1,95,10,10,10,10,10,10
443580,f,98122,Cabin,Private room,2,1,1,1,$309.00 ,"$1,092.00 ",$5.00 ,1,86,9,9,9,9,9,9
1614502,t,98122,House,Private room,2,1,1,1,,,$35.00 ,1,97,10,10,10,10,10,10
4477426,f,98122,Apartment,Private room,2,1.5,1,1,,,,1,91,9,10,10,10,9,9
7648716,t,98122,House,Private room,2,1,1,1,,,$30.00 ,2,96,10,10,10,10,9,10
9696912,f,98122,House,Private room,2,1,1,1,,,$55.00 ,1,,,,,,,
3585592,f,98122,Apartment,Entire home/apt,2,1,1,1,,,$25.00 ,1,100,10,10,10,10,10,10
3757858,f,98122,Apartment,Shared room,2,1,1,1,,,,0,100,10,9,10,10,10,10
7219838,f,98122,Apartment,Shared room,3,1,1,1,,,$5.00 ,2,92,9,8,10,10,9,9
6022715,f,98122,Apartment,Entire home/apt,4,1,2,1,,,,1,100,10,10,10,10,10,10
7685745,f,98122,House,Private room,2,1,1,1,$400.00 ,"$1,600.00 ",,1,100,10,10,10,9,10,10
4565370,f,98122,House,Private room,2,1,1,1,,,,1,96,10,10,10,10,9,9
4783817,f,98122,Apartment,Private room,2,1,1,1,$550.00 ,"$1,650.00 ",$35.00 ,1,100,10,10,10,10,10,9
2593176,f,98122,House,Private room,3,2,1,2,$400.00 ,,,2,91,9,9,9,9,10,9
3143227,f,98122,House,Private room,1,2,1,1,$325.00 ,"$1,200.00 ",,1,97,10,10,10,10,10,10
1214306,t,98122,House,Private room,2,1.5,1,1,,,$30.00 ,2,98,10,10,10,10,10,10
9448215,f,"99
98122",House,Private room,2,1,1,1,,,,1,100,10,8,10,10,10,10
9369481,f,98122,House,Private room,2,1,1,1,,,,1,,,,,,,
3533224,t,98122,House,Private room,2,1.5,1,1,,,$15.00 ,1,97,10,10,10,10,9,9
443736,f,98122,Apartment,Entire home/apt,2,1,1,1,$482.00 ,"$1,701.00 ",$5.00 ,2,94,9,9,10,10,9,9
6675927,t,98122,House,Private room,2,1.5,1,1,,,$30.00 ,1,95,10,10,10,10,9,10
1772119,t,98122,House,Private room,2,2,1,1,$430.00 ,,$30.00 ,1,100,10,10,10,10,10,10
7808495,t,98122,House,Private room,1,1,1,1,$700.00 ,,$35.00 ,1,100,10,10,9,10,10,10
4539948,t,98122,Loft,Entire home/apt,2,1,0,1,$850.00 ,,,0,96,10,10,10,10,10,9
7768727,f,98122,Townhouse,Private room,2,1,1,1,$500.00 ,"$1,600.00 ",,1,99,10,10,10,10,10,9
769213,f,98122,House,Entire home/apt,2,1,0,1,$738.00 ,,,1,98,10,10,10,10,10,10
5328449,f,98122,Apartment,Entire home/apt,4,1,1,2,"$1,000.00 ","$3,500.00 ",,2,93,10,9,10,10,10,9
1763809,f,98122,House,Private room,2,2,1,1,$450.00 ,,,1,95,9,9,10,10,10,10
1499596,f,98122,House,Entire home/apt,6,2,2,2,,,,1,90,9,8,9,10,8,9
4737727,f,98122,House,Private room,2,1,1,1,$440.00 ,,,1,100,10,10,10,10,10,10
8242212,f,98122,Apartment,Entire home/apt,2,1,1,1,$625.00 ,"$2,550.00 ",$60.00 ,1,93,9,10,10,10,9,9
8186781,f,98122,House,Entire home/apt,4,2,2,2,"$1,250.00 ","$3,500.00 ",$60.00 ,2,93,10,10,10,10,10,9
7229015,t,98122,Townhouse,Private room,2,1,1,1,$499.00 ,"$1,890.00 ",$25.00 ,1,97,10,10,10,10,9,10
5814207,f,98122,Apartment,Entire home/apt,2,1,1,1,$450.00 ,"$1,500.00 ",$60.00 ,1,,,,,,,
2274086,f,98122,Apartment,Private room,2,1,1,2,,,$19.00 ,2,89,10,9,10,10,10,9
4387985,t,98122,House,Entire home/apt,6,1,2,3,,"$4,800.00 ",$60.00 ,4,100,10,10,10,10,10,10
9909445,f,98122,Bungalow,Entire home/apt,2,1,0,1,$450.00 ,"$1,500.00 ",$15.00 ,1,,,,,,,
7664899,f,98122,House,Private room,4,1,1,2,$700.00 ,,$100.00 ,2,100,10,10,10,10,9,9
4773614,f,98122,Apartment,Entire home/apt,2,1,1,3,,,,1,80,8,6,6,8,10,8
3946674,f,98122,House,Private room,2,1,1,1,,,,1,95,10,10,10,10,9,9
8616488,f,98122,Apartment,Entire home/apt,2,1,1,1,$553.00 ,"$2,350.00 ",$65.00 ,1,93,10,9,9,9,10,9
7518316,f,98122,Apartment,Entire home/apt,3,1,1,1,,,$45.00 ,2,100,9,10,10,10,9,10
5259194,t,98122,House,Private room,2,1,1,1,,,$25.00 ,0,99,10,10,10,10,10,10
9256702,f,98122,House,Entire home/apt,4,1,1,2,,,$40.00 ,1,100,10,10,10,10,10,10
9240289,f,98122,House,Private room,1,1,1,1,,,,1,,,,,,,
2032805,t,98122,House,Private room,2,2,1,1,$485.00 ,,$30.00 ,1,100,10,10,10,10,10,10
3751503,f,98122,Apartment,Entire home/apt,2,1,1,1,"$1,499.00 ",,,2,96,10,9,10,10,10,9
7581974,t,98122,House,Private room,2,1,1,1,,,$25.00 ,2,100,10,9,10,10,9,10
6558980,f,98122,Townhouse,Entire home/apt,4,2,1,1,$843.00 ,"$2,799.00 ",$65.00 ,2,100,9,10,10,10,10,10
2399736,f,98122,Apartment,Entire home/apt,4,1,2,2,,,$40.00 ,2,93,10,9,10,10,9,9
8674765,f,98122,Apartment,Entire home/apt,2,1,0,1,$450.00 ,,,1,,,,,,,
6004165,f,98122,House,Entire home/apt,2,1,0,1,$476.00 ,"$1,253.00 ",$30.00 ,2,100,10,10,10,10,10,10
1826155,t,98122,House,Private room,2,3,1,1,$850.00 ,,$30.00 ,2,100,10,10,10,10,10,10
4857192,t,98122,House,Private room,2,1,1,2,,,$25.00 ,2,100,10,10,10,10,10,10
7748905,t,98122,Apartment,Private room,2,1,1,1,$500.00 ,"$1,743.00 ",,1,98,10,10,10,10,9,10
973859,f,98122,House,Entire home/apt,6,1,2,3,,,$100.00 ,3,96,9,10,10,10,9,9
6716380,f,98122,House,Entire home/apt,4,1,2,2,,,$75.00 ,4,92,10,9,9,10,10,9
7953211,f,98122,House,Entire home/apt,6,1,3,4,$762.00 ,"$2,688.00 ",$50.00 ,2,100,10,10,10,10,10,9
5241773,t,98122,House,Private room,2,1,1,1,,,$25.00 ,0,98,10,10,10,10,10,10
3144597,f,98122,House,Private room,1,1.5,1,1,$300.00 ,,,1,95,9,9,10,10,10,10
7698916,f,98122,Apartment,Private room,2,1,1,1,,,$10.00 ,1,99,10,10,10,10,10,10
7305969,t,98122,Townhouse,Private room,2,1,1,1,,,$30.00 ,1,100,10,10,10,10,10,10
5069495,f,98122,Townhouse,Entire home/apt,4,0.5,1,1,,,$15.00 ,2,95,10,10,10,10,9,10
1817878,f,98122,House,Entire home/apt,6,2,2,2,,,$100.00 ,4,95,9,10,10,10,9,10
4430381,f,98122,Apartment,Entire home/apt,4,1,2,2,"$1,400.00 ","$4,000.00 ",$60.00 ,1,100,10,10,10,9,10,9
6528192,f,98122,Apartment,Private room,1,1,1,1,$235.00 ,$850.00 ,$20.00 ,1,89,9,8,10,10,9,9
3177005,f,98122,Apartment,Entire home/apt,3,2,2,2,,,$80.00 ,1,100,10,10,10,10,9,9
4430233,f,98122,Apartment,Entire home/apt,4,1,2,2,"$1,400.00 ","$4,000.00 ",$60.00 ,1,90,10,10,10,10,10,10
670009,f,98122,House,Entire home/apt,8,1,3,3,,"$3,600.00 ",$80.00 ,3,72,8,7,8,8,9,8
4577542,t,98122,Apartment,Entire home/apt,4,1,1,1,$750.00 ,,$50.00 ,2,99,10,10,10,10,10,10
6764646,f,98122,House,Entire home/apt,4,1,2,2,,,$25.00 ,1,95,10,10,10,10,10,10
4256705,f,98122,Apartment,Private room,4,2,1,1,$500.00 ,,,1,96,10,10,10,10,10,10
8812578,f,98122,Apartment,Entire home/apt,4,1,2,2,$625.00 ,"$2,415.00 ",$60.00 ,1,100,10,10,10,10,10,10
341454,f,98122,Apartment,Entire home/apt,4,1,2,2,"$1,400.00 ","$4,000.00 ",$60.00 ,1,,,,,,,
8195629,f,98122,Condominium,Entire home/apt,3,1,1,2,,,$10.00 ,1,96,10,10,10,10,10,10
2577625,f,98122,Apartment,Entire home/apt,2,1,1,1,$450.00 ,"$1,800.00 ",,1,98,10,9,9,10,10,10
555858,f,98122,House,Private room,2,1,1,1,$595.00 ,"$1,900.00 ",$50.00 ,1,90,9,9,9,9,9,9
4814811,t,98122,House,Private room,2,1,1,1,$595.00 ,"$2,185.00 ",$29.00 ,1,99,10,10,10,10,10,10
9484823,f,98122,House,Private room,3,1,1,2,,,,1,,,,,,,
660603,t,98122,House,Private room,1,1,1,1,,"$1,260.00 ",$80.00 ,1,96,10,10,9,9,10,9
3940265,t,98122,House,Private room,2,1.5,1,1,,,$30.00 ,2,95,10,10,9,9,9,9
7500976,f,98122,Apartment,Entire home/apt,6,1,2,2,$550.00 ,"$2,200.00 ",$80.00 ,4,100,10,10,10,10,10,10
9516608,f,98122,House,Entire home/apt,8,3.5,4,5,,,$100.00 ,1,100,10,10,10,10,10,10
9712716,f,98122,House,Private room,2,1,1,2,,,$55.00 ,1,100,10,10,10,10,10,10
5813657,f,98122,House,Entire home/apt,10,3.5,4,6,,,$100.00 ,10,93,10,9,9,9,10,10
8884826,t,98122,Townhouse,Entire home/apt,6,1.5,2,3,,,$49.00 ,2,100,10,10,10,10,10,10
1978743,t,98122,House,Private room,2,3,1,1,$600.00 ,,$30.00 ,1,99,10,10,10,10,10,10
6091789,f,98122,House,Entire home/apt,6,1.5,3,5,"$1,000.00 ",,,1,100,10,10,10,10,10,10
6165353,f,98122,House,Entire home/apt,3,1,1,1,,,$25.00 ,3,95,10,10,10,10,10,10
1244053,t,98122,House,Private room,1,1,1,1,$500.00 ,,$35.00 ,1,95,9,9,9,10,10,9
8508223,t,98122,Townhouse,Entire home/apt,8,3.5,3,5,,,$125.00 ,6,100,10,10,10,10,10,10
6991188,f,98122,House,Entire home/apt,3,1,1,1,$845.00 ,"$2,942.00 ",$10.00 ,2,100,10,10,10,9,10,9
7344117,t,98122,Loft,Entire home/apt,10,2.5,2,8,,,$85.00 ,4,96,10,10,10,10,9,10
9506766,f,98122,House,Entire home/apt,2,1,1,1,,,$25.00 ,2,100,10,10,10,10,10,10
6451305,t,98122,House,Entire home/apt,6,2.5,3,4,"$2,000.00 ","$7,000.00 ",$125.00 ,6,96,10,10,10,10,10,10
7531405,f,98122,Townhouse,Private room,4,1,1,1,$660.00 ,,$40.00 ,2,98,10,10,10,10,9,10
9612147,f,98122,House,Entire home/apt,4,1,2,2,,,$100.00 ,4,90,10,10,9,10,10,9
666897,f,98122,House,Entire home/apt,4,1,1,1,$595.00 ,"$2,250.00 ",$60.00 ,1,75,9,6,8,9,8,8
4061051,f,98122,House,Private room,4,1.5,1,1,,,$30.00 ,2,83,9,9,9,9,10,8
3394338,f,98122,Apartment,Entire home/apt,2,1,0,1,,,,2,93,10,9,10,10,10,9
4238106,f,98122,Apartment,Private room,2,1,1,1,,,$10.00 ,1,100,10,10,10,10,10,10
7350059,t,98122,House,Private room,2,1,1,1,$500.00 ,"$2,200.00 ",$35.00 ,2,100,10,10,10,10,10,10
5262750,t,98122,Apartment,Entire home/apt,3,1,1,2,$700.00 ,"$1,500.00 ",$30.00 ,2,100,10,10,10,10,10,10
2802844,f,98122,House,Private room,2,1,1,1,,,$20.00 ,1,99,10,10,10,10,9,10
3123632,f,98122,Apartment,Entire home/apt,2,2,1,1,"$1,300.00 ",,,2,100,10,10,10,10,10,10
3024336,t,98122,House,Entire home/apt,4,1.5,1,2,"$1,200.00 ",,$75.00 ,2,98,10,10,10,10,10,9
8652185,f,98122,House,Entire home/apt,6,3.5,4,4,"$2,037.00 ",,$117.00 ,6,100,8,10,10,10,10,10
10192213,f,98122,Apartment,Entire home/apt,2,1,0,1,,,,1,,,,,,,
3970736,t,98122,Apartment,Entire home/apt,5,1,1,1,$628.00 ,"$2,218.00 ",$45.00 ,2,97,10,10,10,10,9,9
4546924,t,98122,Apartment,Entire home/apt,4,1,1,3,,"$2,800.00 ",$125.00 ,2,99,10,10,10,10,10,10
2760901,f,98122,House,Entire home/apt,2,1,1,1,$750.00 ,"$2,500.00 ",,1,98,10,10,10,10,9,10
3490239,f,98122,House,Entire home/apt,5,2.5,2,3,,,$100.00 ,4,97,9,9,10,10,9,9
3416217,t,98122,Apartment,Entire home/apt,2,1,1,1,,,,2,96,10,9,10,10,10,9
5537833,f,98122,House,Entire home/apt,4,1,2,3,$945.00 ,"$2,990.00 ",$60.00 ,4,100,10,10,10,10,9,10
8372562,f,98144,House,Entire home/apt,5,3,3,5,"$1,159.00 ","$3,995.00 ",$200.00 ,1,100,10,10,10,10,10,10
8866960,f,98144,Townhouse,Private room,2,1,1,1,$300.00 ,,,1,90,10,10,10,10,10,10
3354614,f,98122,Apartment,Entire home/apt,4,1,1,2,$750.00 ,"$2,250.00 ",$35.00 ,2,90,10,10,9,9,9,10
8953857,f,98144,House,Entire home/apt,4,1,1,3,$800.00 ,"$3,000.00 ",,3,,,,,,,
7093738,t,98144,House,Private room,2,1,1,1,,,$30.00 ,2,100,10,10,10,10,10,10
5277900,f,98122,House,Entire home/apt,6,2,3,5,"$1,500.00 ",,$90.00 ,1,96,10,10,10,10,9,10
1171574,t,98122,House,Private room,2,1,1,1,,,,2,98,10,10,10,10,9,10
1818754,f,98144,House,Entire home/apt,6,2,2,2,"$1,200.00 ","$3,600.00 ",$112.00 ,4,,,,,,,
74328,f,98144,Apartment,Entire home/apt,3,1,1,1,$600.00 ,"$1,800.00 ",$75.00 ,3,93,9,10,9,10,9,9
6728017,f,98144,House,Entire home/apt,7,2.5,3,3,"$1,529.00 ","$5,397.00 ",$100.00 ,6,100,10,10,10,10,6,10
2612399,t,98122,Loft,Entire home/apt,2,1,0,1,,,,1,99,10,10,10,10,9,10
2515795,f,98144,House,Entire home/apt,6,1.5,3,3,"$1,250.00 ","$4,750.00 ",$200.00 ,1,94,10,10,10,9,9,10
7093910,t,98144,House,Private room,2,1,1,1,,,$30.00 ,2,60,9,6,9,9,9,6
4170863,f,98122,Apartment,Entire home/apt,2,1,1,1,$495.00 ,"$1,700.00 ",$20.00 ,2,96,10,10,10,10,9,10
7941079,t,98144,House,Private room,3,1.5,1,1,$398.00 ,"$1,500.00 ",$15.00 ,1,100,10,10,10,10,10,9
1442973,f,98144,House,Entire home/apt,4,1,2,2,$625.00 ,"$2,205.00 ",$58.00 ,2,97,10,10,10,9,9,10
4396961,t,98122,House,Private room,2,2,1,1,,,,1,96,10,10,10,10,10,10
5859152,t,98144,House,Private room,3,1.5,1,1,$398.00 ,"$1,500.00 ",$16.00 ,1,95,10,9,10,10,9,9
8555794,f,98144,Townhouse,Private room,2,1.5,1,1,,,,1,,,,,,,
2112625,f,98144,House,Private room,2,1.5,1,1,$345.00 ,"$1,060.00 ",$30.00 ,1,98,10,10,10,10,9,10
8814802,f,98144,House,Private room,3,1,1,1,,,,1,,,,,,,
8273948,f,98122,Apartment,Entire home/apt,2,1,1,1,,,,1,92,10,10,9,9,10,9
319768,f,98144,House,Entire home/apt,8,2.5,3,4,$920.00 ,"$3,400.00 ",$100.00 ,3,100,10,8,10,10,9,10
1961671,t,98122,House,Entire home/apt,6,2,3,3,$600.00 ,,$75.00 ,6,100,10,10,10,10,10,10
3691288,f,98144,House,Entire home/apt,8,2.5,3,3,,,$85.00 ,4,100,10,10,10,10,10,10
8703557,f,98144,House,Private room,2,1,1,1,$552.00 ,"$2,208.00 ",$25.00 ,1,,,,,,,
8525338,f,98144,Townhouse,Entire home/apt,5,3.5,3,3,,,,1,,,,,,,
8049470,f,98122,Apartment,Private room,2,1,1,1,$350.00 ,"$1,200.00 ",,1,100,10,10,10,10,10,10
1455908,f,98144,House,Entire home/apt,6,1.5,2,3,"$1,400.00 ","$4,500.00 ",$50.00 ,1,97,9,10,10,10,9,9
8525825,f,98144,Townhouse,Private room,2,1.5,1,1,$420.00 ,"$1,500.00 ",,1,100,10,8,10,10,8,10
3463245,t,98122,Apartment,Private room,2,1,1,1,$541.00 ,$950.00 ,,1,98,10,10,9,10,10,9
4172364,t,,House,Private room,2,2,1,1,,,,1,97,10,10,10,10,10,10
3728802,f,98122,House,Entire home/apt,8,3.5,5,5,,,$250.00 ,1,93,9,9,10,10,9,8
6512378,f,98144,Townhouse,Private room,1,1,1,1,$275.00 ,,,1,97,10,10,10,10,9,10
785830,f,98122,House,Entire home/apt,8,3.5,5,5,"$2,700.00 ","$10,000.00 ",$120.00 ,1,100,10,10,9,10,9,10
8616606,f,98144,House,Entire home/apt,4,2.5,2,2,$850.00 ,"$2,800.00 ",$85.00 ,1,97,10,9,10,10,10,10
5078244,f,98122,Apartment,Private room,2,1,1,1,$250.00 ,,,1,82,9,7,9,9,9,9
7921278,f,98144,Apartment,Private room,2,1,1,2,$325.00 ,"$1,300.00 ",$50.00 ,1,100,10,10,10,10,9,10
8016610,f,98144,House,Entire home/apt,4,1,2,2,,,$78.00 ,4,100,10,10,10,10,9,10
4468524,t,98122,House,Private room,1,2,1,1,,,,0,99,10,10,10,10,10,10
8424532,t,98122,House,Entire home/apt,12,3.5,5,8,,,$250.00 ,1,100,10,10,10,10,10,10
6990882,t,98144,House,Entire home/apt,10,3.5,3,3,,,$110.00 ,8,97,10,10,10,10,9,10
4017140,f,98144,House,Private room,2,1,1,1,$315.00 ,,,0,95,10,9,10,10,9,10
9489310,f,98144,Townhouse,Private room,2,1,1,1,,,,1,100,10,10,10,10,10,10
8104742,t,98144,House,Entire home/apt,10,3.5,3,3,,,$110.00 ,1,100,9,10,10,10,9,10
9407255,f,98122,House,Entire home/apt,4,1,2,3,,,$125.00 ,1,,,,,,,
6475289,t,98144,Apartment,Entire home/apt,5,1,1,3,$889.00 ,"$2,989.00 ",$60.00 ,2,100,10,10,10,10,10,10
1377812,t,98122,House,Entire home/apt,5,1,3,3,,,$150.00 ,4,98,10,10,10,10,10,10
9512909,f,98122,House,Entire home/apt,3,1,1,1,,,$25.00 ,3,100,10,10,10,10,10,10
4432489,f,98144,House,Entire home/apt,4,1,1,1,,,$45.00 ,2,94,10,10,9,9,10,10
7471629,t,98144,Apartment,Entire home/apt,3,1,1,1,$500.00 ,"$2,000.00 ",$35.00 ,2,96,9,10,9,10,9,9
8067827,f,98144,House,Private room,2,2,1,1,,,$50.00 ,1,100,10,10,10,10,10,10
4384095,t,98122,House,Private room,2,2,1,1,,,,1,97,10,10,10,10,9,10
1351716,f,98144,House,Entire home/apt,4,1,1,2,$750.00 ,"$1,740.00 ",,2,95,10,10,10,10,9,9
8392661,f,98144,Apartment,Entire home/apt,2,1,0,1,$450.00 ,"$1,850.00 ",$15.00 ,1,83,9,10,10,9,9,9
281208,t,98144,House,Entire home/apt,6,2.5,2,4,,,$110.00 ,1,98,10,10,10,10,9,10
7859909,f,98144,Townhouse,Entire home/apt,2,1,1,1,$625.00 ,"$2,300.00 ",$30.00 ,1,89,10,9,10,10,9,9
9416373,f,98144,Apartment,Entire home/apt,4,1,1,3,,,,1,,,,,,,
1404307,t,98144,House,Entire home/apt,4,1.5,2,2,$825.00 ,,$80.00 ,2,99,10,10,10,10,10,10
7480843,f,98144,Townhouse,Entire home/apt,6,2,3,3,$925.00 ,"$3,360.00 ",$120.00 ,1,,,,,,,
877203,f,98144,House,Private room,2,1.5,1,2,$350.00 ,"$1,000.00 ",$30.00 ,1,93,9,9,9,9,8,9
7037291,f,98144,Bungalow,Private room,2,1.5,1,1,$500.00 ,"$1,650.00 ",$12.00 ,1,94,10,10,10,9,9,9
7931386,f,98144,Condominium,Entire home/apt,4,2,3,2,"$1,100.00 ",,$20.00 ,1,100,10,10,10,10,10,10
8173825,f,98144,Loft,Entire home/apt,2,1,1,2,,,$25.00 ,1,,,,,,,
6759104,f,98144,House,Private room,2,2,1,1,,,,1,93,10,10,10,10,9,10
7619060,t,98144,House,Private room,2,1,1,1,$450.00 ,"$1,600.00 ",$20.00 ,1,98,10,10,10,10,10,10
7095802,f,98144,Apartment,Private room,2,1,1,1,$250.00 ,$900.00 ,$20.00 ,1,84,9,8,9,10,8,9
8103432,f,98144,House,Entire home/apt,4,1,3,2,$700.00 ,"$2,500.00 ",$50.00 ,4,,,,,,,
3998922,f,98144,House,Private room,2,1,1,1,$455.00 ,,,2,96,10,10,10,10,9,10
8922153,f,98144,Apartment,Private room,2,1.5,1,1,,,$5.00 ,1,,,,,,,
5932882,f,98144,House,Entire home/apt,4,1.5,1,1,$800.00 ,,,2,100,10,10,10,10,10,10
6187340,f,98144,Apartment,Entire home/apt,2,1,0,1,$350.00 ,"$1,200.00 ",$25.00 ,0,100,9,10,10,10,10,10
8350401,f,98144,House,Private room,2,1.5,1,1,$700.00 ,,,2,100,10,10,10,10,10,10
1273432,f,98122,House,Entire home/apt,6,2.5,2,3,"$1,800.00 ","$5,500.00 ",$250.00 ,4,96,10,10,10,10,9,9
2830174,f,98144,Apartment,Private room,2,1,1,1,,,$5.00 ,1,97,10,10,10,10,9,10
9370866,f,98144,Apartment,Entire home/apt,4,1.5,2,2,,,,1,100,6,10,10,10,10,10
8339303,f,98144,Apartment,Entire home/apt,4,1,1,2,$500.00 ,,$50.00 ,1,,,,,,,
8107555,f,98144,Apartment,Entire home/apt,2,1,0,1,,,$25.00 ,1,,,,,,,
3946160,t,98144,House,Entire home/apt,2,1,1,1,,,$15.00 ,1,96,10,10,10,10,9,10
4061207,f,98144,House,Entire home/apt,4,2,2,3,$500.00 ,,,1,100,10,10,10,10,9,10
113951,f,98144,House,Entire home/apt,6,2.5,3,3,"$1,575.00 ","$3,900.00 ",$100.00 ,1,100,10,10,10,10,10,10
5102135,f,98144,Apartment,Entire home/apt,4,1,1,2,$599.00 ,"$1,250.00 ",$20.00 ,1,,,,,,,
5060388,t,98144,Cabin,Entire home/apt,4,1,0,2,$590.00 ,"$2,000.00 ",$25.00 ,1,97,10,10,10,10,9,10
286712,f,98144,House,Entire home/apt,7,3.5,3,3,"$1,160.00 ","$4,095.00 ",$170.00 ,1,88,9,9,9,9,8,9
5463875,f,98144,Apartment,Entire home/apt,3,1,1,1,,,$25.00 ,1,100,10,10,10,10,10,10
4316910,f,98144,House,Entire home/apt,2,1,0,1,$381.00 ,"$1,344.00 ",$20.00 ,1,89,9,9,9,9,9,10
7093986,t,98144,House,Private room,2,1,1,1,,,,2,,,,,,,
4777832,t,98144,Loft,Entire home/apt,4,1,0,2,$863.00 ,"$3,045.00 ",$50.00 ,2,99,10,10,10,10,9,10
7429207,f,98144,House,Entire home/apt,4,2,3,2,"$1,000.00 ","$3,498.00 ",$95.00 ,1,100,10,10,10,10,8,10
7664565,t,98144,Apartment,Private room,2,1,1,1,,,$15.00 ,2,98,10,10,10,10,9,10
5792683,f,98144,Apartment,Entire home/apt,3,1,0,2,$700.00 ,"$2,350.00 ",$80.00 ,2,90,10,10,10,9,7,9
1856970,t,98144,House,Private room,2,1,1,1,$450.00 ,,,1,97,10,10,10,10,9,10
4084712,f,98144,House,Entire home/apt,4,1,2,3,$550.00 ,"$1,300.00 ",$50.00 ,1,93,10,9,10,10,9,9
6411986,f,98144,Apartment,Private room,4,1,1,1,,,,1,84,9,8,9,10,8,7
9258687,f,98144,Townhouse,Private room,2,1.5,1,1,,,$75.00 ,1,,,,,,,
9426058,t,98144,Apartment,Entire home/apt,2,1,1,1,,,$30.00 ,2,100,10,10,10,10,10,10
9736801,f,98122,Apartment,Entire home/apt,3,1,0,2,$659.00 ,"$2,500.00 ",$60.00 ,2,,,,,,,
4297068,f,98122,Townhouse,Entire home/apt,4,2,2,2,"$1,200.00 ",,$25.00 ,4,100,10,10,10,10,10,10
8221520,f,98144,House,Entire home/apt,8,3,3,3,"$1,225.00 ","$3,950.00 ",$120.00 ,6,94,10,9,9,9,9,9
2387605,t,98144,House,Private room,4,1,1,2,$500.00 ,"$1,700.00 ",$20.00 ,2,98,10,10,10,10,9,10
8389809,f,98144,Condominium,Private room,2,1,1,1,$400.00 ,"$1,499.00 ",,1,100,10,10,10,10,10,10
7048843,f,98144,House,Private room,2,0.5,1,1,$280.00 ,"$1,000.00 ",$20.00 ,1,86,9,8,9,9,8,9
879181,f,98144,House,Private room,2,1.5,1,1,$370.00 ,"$1,000.00 ",$30.00 ,1,95,10,9,10,9,9,9
6423488,f,98122,House,Entire home/apt,4,2,2,2,"$1,200.00 ",,$75.00 ,1,96,10,10,10,9,10,10
7241905,f,98144,Apartment,Entire home/apt,2,1,1,1,$696.00 ,"$2,457.00 ",$30.00 ,2,100,10,10,10,10,9,10
1246809,f,98144,House,Entire home/apt,6,1,1,3,,,$75.00 ,2,89,9,9,9,9,8,8
10273158,f,98101,Apartment,Entire home/apt,2,1,0,1,,,$50.00 ,1,,,,,,,
5615620,f,98101,Apartment,Entire home/apt,2,1,0,1,,,,1,95,10,9,10,10,10,9
936484,f,98101,Apartment,Entire home/apt,2,1,1,2,,,$99.00 ,1,91,9,9,9,9,10,9
5415077,t,98101,Condominium,Private room,2,2,1,1,,,$30.00 ,1,95,9,9,10,10,10,10
938785,f,98121,Apartment,Entire home/apt,4,1,1,2,,,$99.00 ,1,86,9,9,8,9,10,9
934216,f,98101,Apartment,Entire home/apt,6,2,2,3,,,$99.00 ,1,88,9,9,10,9,10,9
6119821,f,98101,Dorm,Shared room,8,0,1,8,,,$6.00 ,1,93,9,9,9,9,10,9
3385421,t,98121,Apartment,Entire home/apt,4,2.5,2,2,"$3,100.00 ",,$180.00 ,4,99,10,10,10,10,10,10
5981343,t,98101,Apartment,Entire home/apt,6,1,1,3,,,$25.00 ,2,98,10,10,10,10,10,9
9706229,f,98101,Apartment,Entire home/apt,2,1,0,1,,,,2,87,9,10,9,10,10,9
8212989,f,98101,Dorm,Shared room,8,8,1,8,,,,1,87,9,9,9,9,10,10
9444769,f,98101,Condominium,Entire home/apt,4,1,1,2,,,$75.00 ,1,,,,,,,
5422159,f,98101,Apartment,Entire home/apt,3,1,0,1,$699.00 ,"$2,669.00 ",$60.00 ,1,91,10,9,9,9,10,9
9532861,f,98101,Apartment,Entire home/apt,2,1,0,1,,,,1,60,10,8,6,8,8,6
3380159,t,98101,Apartment,Entire home/apt,3,1,1,1,"$1,700.00 ","$5,000.00 ",$60.00 ,2,94,10,10,10,10,10,9
9294683,f,98101,Apartment,Entire home/apt,3,1,1,1,,,,2,99,10,10,10,10,10,10
8253456,f,98121,Apartment,Entire home/apt,4,1,0,2,"$1,100.00 ","$3,500.00 ",$50.00 ,2,98,10,10,10,10,10,9
944237,f,98101,Apartment,Entire home/apt,4,1,1,2,,,$75.00 ,1,93,10,9,9,10,10,10
4165387,t,98101,Apartment,Entire home/apt,4,2,2,2,"$2,000.00 ","$6,000.00 ",$64.00 ,1,98,10,10,10,10,10,10
9866984,f,98101,Apartment,Entire home/apt,2,1,1,1,,,$25.00 ,1,100,10,10,10,10,10,10
7179337,f,98101,Apartment,Entire home/apt,4,1,1,2,,,$75.00 ,1,92,10,10,10,9,10,9
9768655,f,98101,Apartment,Entire home/apt,3,1,1,2,,,$65.00 ,2,,,,,,,
